,HSMmass,Amass,Neuhiggs,Hpmass,Hppmass,VevTriplet,LHT2,Kappa,rYx11,rYx12,rYx13,rYx21,rYx22,rYx23,rYx31,rYx32,rYx33,TotalDecaySMh,TotalDecayNH,TotalDecayA,TotalDecayHp,TotalDecayHpp
19,124.49096352747858,169.6953282839064,169.69532828390643,131.6213650642735,76.49747081690195,7.741999999999998e-07,-0.7583,5.21e-07,2.6633690942466358e-06,-1.5864631891464388e-06,-6.05597854809414e-06,-1.5864631891464388e-06,2.8859318072181426e-05,1.936275953752681e-05,-6.05597854809414e-06,1.936275953752681e-05,2.146135484056433e-05,0.005700414,0.0006368973,0.0003368491,0.001782057,6.473632e-09
20,124.49096154884388,129.5566799727063,129.5566812722833,109.5773473878468,85.02621267941866,0.00955,-0.3158,0.003746,2.1591417306447602e-10,-1.2861149749080347e-10,-4.909464494172235e-10,-1.2861149749080347e-10,2.339569010626478e-09,1.569701406696676e-09,-4.909464494172235e-10,1.569701406696676e-09,1.7398304625722424e-09,0.005700649,1.858386e-05,1.648435e-05,4.746325e-05,1.734004e-15
21,124.49096352747401,387.95907852063726,387.9590785205589,289.2826088905792,129.8330043037006,7.662000000000001e-05,-4.4172,0.00026950000000000005,2.6911776987284588e-08,-1.6030276703695806e-08,-6.119209856348842e-08,-1.6030276703695806e-08,2.916064219718462e-07,1.9564928783546398e-07,-6.119209856348842e-08,1.9564928783546398e-07,2.168543580992549e-07,0.005701766,1.32346,1.245705,9.778402,1.136205e-12
22,124.49096352747856,276.43338962297287,276.43338962297287,203.8174698068013,81.65600466864844,5.032e-08,-2.3051,8.985999999999997e-08,4.097735200249892e-05,-2.440858110169263e-05,-9.317445532461216e-05,-2.440858110169263e-05,0.0004440159787655577,0.00029790636792434926,-9.317445532461216e-05,0.00029790636792434926,0.00033019437435542347,0.005700416,0.03636089,0.01626184,2.436557,1.635916e-06
23,124.49096352747856,285.59723649111754,285.59723649111754,213.7637071426376,99.11641383425516,4.208e-07,-2.371,8.020999999999998e-07,4.900143423872969e-06,-2.918820819955258e-06,-1.1141964334445063e-05,-2.918820819955258e-06,5.30962073466798e-05,3.562416452935659e-05,-1.1141964334445063e-05,3.562416452935659e-05,3.948522081170369e-05,0.005700415,0.03882359,0.01645624,1.98598,2.840213e-08
24,124.49096352747856,269.627376859492,269.627376859492,199.4030502578396,82.60890116767395,7.958e-07,-2.1771,1.352e-06,2.59107860362622e-06,-1.5434026150253491e-06,-5.891604161767384e-06,-1.5434026150253491e-06,2.8076004085804052e-05,1.8837205873276268e-05,-5.891604161767384e-06,1.8837205873276268e-05,2.0878840057256734e-05,0.005700414,0.02957818,0.01264135,1.948423,6.617296e-09
25,124.4909635272865,135.0996878873251,135.09968788744138,122.53910627732763,108.53450818630688,9.535e-05,-0.2139,4.067e-05,2.16253838779837e-08,-1.2881382286703441e-08,-4.917187825835852e-08,-1.2881382286703441e-08,2.3432495072347e-07,1.5721707848928428e-07,-4.917187825835852e-08,1.5721707848928428e-07,1.7425674795558375e-07,0.005701245,7.572961e-06,4.599656e-06,1.697418e-05,6.181619e-13
26,124.49096352666592,167.66294905915902,167.66294905273526,125.3621744623586,57.6236504017635,0.0009791,-0.8193,0.0006432,2.105995662103713e-09,-1.2544579726658905e-09,-4.788620765942686e-09,-1.2544579726658905e-09,2.2819818252969937e-08,1.5310640827242626e-08,-4.788620765942686e-09,1.5310640827242626e-08,1.6970055068496494e-08,0.04223634,0.0008376362,0.0005610283,0.004817157,3.046905e-15
27,124.49096351982168,149.33963130535489,149.33963130757743,136.70408691003422,122.77495378804264,0.0007740000000000001,-0.2389,0.0004034,2.664057303314917e-09,-1.5868731279550038e-09,-6.057543400432149e-09,-1.5868731279550038e-09,2.8866775260313773e-08,1.936776283456493e-08,-6.057543400432149e-09,1.936776283456493e-08,2.1466900410290584e-08,0.005700594,1.460902e-05,5.001216e-06,1.747441e-05,1.483213e-13
28,124.49096352747854,204.35598069017698,204.35598069017632,150.66129842744556,60.30163218225324,9.39e-06,-1.26,9.164e-06,2.1959322180678865e-07,-1.308029607068342e-07,-4.993118841250781e-07,-1.308029607068342e-07,2.379433871297429e-06,1.5964481825296331e-06,-4.993118841250781e-07,1.5964481825296331e-06,1.7694761360559014e-06,0.02963434,0.00335355,0.002061909,0.183975,3.46714e-11
29,124.49096352747856,273.9557069479856,273.9557069479856,205.91338365771801,98.73658779485231,9.801e-08,-2.1582,1.7190000000000002e-07,2.103846906199108e-05,-1.2531780441150627e-05,-4.7837349167783726e-05,-1.2531780441150627e-05,0.0002279653509997231,0.00015295019318389198,-4.7837349167783726e-05,0.00015295019318389198,0.00016952740452571077,0.005700415,0.02851128,0.0108346,1.32077,5.215518e-07
30,124.49096352732657,150.47925034145408,150.4792503414738,134.184400670541,115.61531898198557,0.0001234,-0.3066,6.53e-05,1.670972733197525e-08,-9.953320916022471e-09,-3.799464012912872e-08,-9.953320916022471e-09,1.8106064871542028e-07,1.2148013317628244e-07,-3.799464012912872e-08,1.2148013317628244e-07,1.3464652283277885e-07,0.005700526,1.951817e-05,8.686781e-06,2.468017e-05,4.210848e-13
31,124.49096352747841,232.2561932608004,232.25619326079425,168.54736161683581,53.60491496118527,2.64e-05,-1.6878,3.328e-05,7.810531639264186e-08,-4.65242348877717e-08,-1.7759615878539707e-07,-4.65242348877717e-08,8.463213655864718e-07,5.67827592195199e-07,-1.7759615878539707e-07,5.67827592195199e-07,6.29370489301701e-07,0.05460726,0.008063055,0.005909574,1.319415,3.897734e-12
32,124.49096352747856,387.96783304267336,387.96783304267336,285.8193131610033,113.42980241465506,2.6260000000000004e-07,-4.5493,9.237e-07,7.852171945033304e-06,-4.677226965107285e-06,-1.7854297760603516e-05,-4.677226965107285e-06,8.508333606809925e-05,5.708548527781133e-05,-1.7854297760603516e-05,5.708548527781133e-05,6.327258536772624e-05,0.005701786,1.726896,1.644666,11.84691,8.347575e-08
33,124.49096352747856,253.81419522326388,253.81419522326388,201.4556856900125,129.4107449048692,9.844e-08,-1.5756,1.482e-07,2.094657001996897e-05,-1.2477039831746982e-05,-4.762838878438118e-05,-1.2477039831746982e-05,0.00022696956574037847,0.00015228208486340157,-4.762838878438118e-05,0.00015228208486340157,0.00016878688457501941,0.005700415,0.009362198,0.002742562,0.01143691,6.777745e-07
34,124.49096352747856,184.87938063209404,184.87938063209404,151.5778611239343,108.49567080260256,4.065e-07,-0.7406,3.247e-07,5.072522393027665e-06,-3.021500125552701e-06,-1.1533920275361585e-05,-3.021500125552701e-06,5.496404440709192e-05,3.687736392116422e-05,-1.1533920275361585e-05,3.687736392116422e-05,4.0874245799667684e-05,0.005701771,0.0008150246,0.0001822979,0.0005907434,3.33194e-08
35,124.49096352747841,347.75258621666603,347.7525862166525,251.15145295294082,72.2650912984352,3.312e-05,-3.8241,9.36e-05,6.225786089268553e-08,-3.7084535055470194e-08,-1.415621555535774e-07,-3.7084535055470194e-08,6.746039870616805e-07,4.526161966773325e-07,-1.415621555535774e-07,4.526161966773325e-07,5.016721291535299e-07,0.005701786,1.025914,0.9647627,10.32733,3.341254e-12
36,124.49096352747854,136.20414223141995,136.20414223141995,114.77460024324577,88.28844409659098,1.8069999999999998e-06,-0.3555,7.834e-07,1.1411070020839763e-06,-6.79712120109116e-07,-2.5946533436272734e-06,-6.79712120109116e-07,1.236462869478852e-05,8.295876277782652e-06,-2.5946533436272734e-06,8.295876277782652e-06,9.195008808835035e-06,0.005700991,2.555429e-05,2.229857e-05,6.388466e-05,1.371801e-09
37,124.4909635270991,181.1550402310876,181.1550402272396,135.23597857184976,61.32202866889189,0.0007331999999999999,-0.9603,0.0005623000000000001,2.812302717901999e-09,-1.6751770336022545e-09,-6.3946243752516144e-09,-1.6751770336022545e-09,3.0473109726517823e-08,2.0445510684606183e-08,-6.3946243752516144e-09,2.0445510684606183e-08,2.266145787993032e-08,0.02224434,0.001419846,0.0008735522,0.009079674,5.783101e-15
38,124.49096352747856,275.4266287617693,275.4266287617693,212.62640177332975,120.66542848336245,7.570000000000002e-07,-2.0259,1.3420000000000002e-06,2.7238842176562025e-06,-1.6225096446990391e-06,-6.193578060679634e-06,-1.6225096446990391e-06,2.9515038377123986e-05,1.9802705989370213e-05,-6.193578060679634e-06,1.9802705989370213e-05,2.1948984039055363e-05,0.005700414,0.02357181,0.007239291,0.3841409,1.068639e-08
39,124.49096352747708,275.53922778879456,275.53922778878126,210.2688634830187,111.82183977398434,3.703e-05,-2.0959,6.570000000000001e-05,5.568404949407898e-08,-3.316877669557582e-08,-1.266145987559947e-07,-3.316877669557582e-08,6.03372510166969e-07,4.048244243573658e-07,-1.266145987559947e-07,4.048244243573658e-07,4.487005378764491e-07,0.005700617,0.02598022,0.008711579,0.7531438,4.140751e-12
40,124.49096352747515,213.22106166021962,213.22106166019748,164.45417761645692,92.88235535075096,5.333e-05,-1.2174,5.666e-05,3.866454814861701e-08,-2.3030935702928425e-08,-8.791559332335428e-08,-2.3030935702928425e-08,4.189552606690953e-07,2.810922264007736e-07,-8.791559332335428e-08,2.810922264007736e-07,3.1155786457087776e-07,0.005701771,0.002834716,0.001275083,0.009213883,1.656992e-12
41,124.49096352747856,303.5232876943918,303.5232876943918,225.8110607849237,99.27176926403871,4.257e-07,-2.719,9.165e-07,4.843740551481666e-06,-2.8852238690090976e-06,-1.1013715273513e-05,-2.8852238690090976e-06,5.248504592784322e-05,3.5214114244663506e-05,-1.1013715273513e-05,3.5214114244663506e-05,3.903072801871015e-05,0.005700415,0.06953751,0.03752239,3.274437,2.779638e-08
42,124.49096352747792,155.26861070445773,155.2686107044561,121.154594506738,72.44673954079661,1.762e-05,-0.6233,9.927000000000003e-06,1.1702499164391287e-07,-6.97071396729383e-08,-2.66091861063251e-07,-6.97071396729383e-08,1.2680410925926708e-06,8.507745989757805e-07,-2.66091861063251e-07,8.507745989757805e-07,9.429841610422764e-07,0.005700991,0.0002338965,0.0001922628,0.0009198763,1.18351e-11
43,124.49096352747856,223.67275810856026,223.67275810856026,168.342078577789,81.53899754038244,6.638999999999999e-08,-1.4337,7.762e-08,3.105859847515809e-05,-1.8500373565855894e-05,-7.062115667923607e-05,-1.8500373565855894e-05,0.00033653990136289894,0.00022579678315941035,-7.062115667923607e-05,0.00022579678315941035,0.0002502693314891537,0.00570157,0.004492411,0.002605611,0.1121571,9.384514e-07
44,124.4909635274738,245.12855343459626,245.12855343457176,191.95136104995396,116.63036615275988,5.366e-05,-1.5363,7.535e-05,3.842676766242537e-08,-2.28892993111661e-08,-8.737492716985619e-08,-2.28892993111661e-08,4.1637875608428736e-07,2.7936355635395555e-07,-8.737492716985619e-08,2.7936355635395555e-07,3.0964183595909265e-07,0.005700617,0.005022012,0.002628397,0.01523042,2.064432e-12
45,124.49096352718252,239.78090734998185,239.78090734718043,182.38496958003608,95.04562445699987,0.0005675,-1.6016,0.0007624999999999999,3.633445555534354e-09,-2.164299208876076e-09,-8.261742012219354e-09,-2.164299208876076e-09,3.937072079556451e-08,2.6415239531195162e-08,-8.261742012219354e-09,2.6415239531195162e-08,2.927820426002628e-08,0.005700415,0.005847117,0.00354042,0.1429252,1.513676e-14
46,124.49096352747831,218.35606414701004,218.3560641470095,178.4611586586084,126.55986547785572,8.903000000000001e-06,-1.0464,9.920000000000003e-06,2.3160511656360163e-07,-1.3795796934035413e-07,-5.266245750796903e-07,-1.3795796934035413e-07,2.509590480903388e-06,1.6837749560769687e-06,-5.266245750796903e-07,1.6837749560769687e-06,1.8662676533263968e-06,0.005700617,0.002185033,0.0004768212,0.001626469,8.109702e-11
47,124.49096352747853,192.69941463724103,192.69941463724064,145.62023623636668,72.64600471832722,7.5400000000000015e-06,-1.0528,6.5430000000000016e-06,2.7347219532702195e-07,-1.628965253364951e-07,-6.21822094421019e-07,-1.628965253364951e-07,2.963247221682077e-06,1.9881496596754972e-06,-6.21822094421019e-07,1.9881496596754972e-06,2.203631421427707e-06,0.005700414,0.001939249,0.001017768,0.009109492,6.480917e-11
48,124.49096352747856,143.56547031157558,143.56547031157558,134.67536064842704,125.15534853047188,1.658e-07,-0.1635,7.985999999999999e-08,1.2436552187971925e-05,-7.407960199259185e-06,-2.8278278600328608e-05,-7.407960199259185e-06,0.00013475804614887128,9.041404363059865e-05,-2.8278278600328608e-05,9.041404363059865e-05,0.00010021339516022264,0.005700501,9.566037e-06,3.920863e-06,1.559253e-05,2.310619e-07
49,124.49096352746588,359.71899583875665,359.7189958377636,259.53179529057206,72.90918712061298,0.00028000000000000003,-4.1008,0.0008467,7.364215545591948e-09,-4.386570717989903e-09,-1.6744780685480297e-08,-4.386570717989903e-09,7.979601446958164e-08,5.3538030121261616e-08,-1.6744780685480297e-08,5.3538030121261616e-08,5.9340646134160385e-08,0.005701786,1.423119,1.354509,11.96873,4.716586e-14
50,124.49096352747856,230.0018676405069,230.0018676405069,168.76356306419132,63.72928148128826,6.929e-08,-1.6141,8.566e-08,2.9758700429582128e-05,-1.7726075927798716e-05,-6.766544367057994e-05,-1.7726075927798716e-05,0.0003224546695263799,0.00021634649204724,-6.766544367057994e-05,0.00021634649204724,0.00023979478882327768,0.005700324,0.006727832,0.004643668,0.8480163,6.73023e-07
51,124.49096352300543,376.314127848412,376.31412775348696,278.98565817773317,118.54818493583805,0.002699,-4.2157,0.008931999999999999,7.639793822770454e-10,-4.550721752638655e-10,-1.7371391596644993e-09,-4.550721752638655e-10,8.278208244343409e-09,5.554149104836332e-09,-1.7371391596644993e-09,5.554149104836332e-09,6.156124830516826e-09,0.005701446,1.15583,1.084277,9.475154,1.67222e-13
52,124.49096352747856,335.83592597437337,335.83592597437337,240.48430816804836,53.66223788722226,3.1019999999999996e-08,-3.6323,8.176e-08,6.647260969586543e-05,-3.959509352150784e-05,-0.00015114566705140184,-3.959509352150784e-05,0.0007202735026267848,0.00048325752527250985,-0.00015114566705140184,0.00048325752527250985,0.0005356344589801713,0.05445627,0.886911,0.8299141,10.18897,2.826161e-06
53,124.4909633204446,184.36155317599648,184.36155303115882,159.28022770434495,129.4264254857114,0.006072,-0.5697,0.004823,3.395883321419212e-10,-2.0227928212074654e-10,-7.721572121104223e-10,-2.0227928212074654e-10,3.6796581112455307e-09,2.468815618239996e-09,-7.721572121104223e-10,2.468815618239996e-09,2.736393431746527e-09,0.005701083,0.0006587304,4.9041e-05,0.0001151062,3.064529e-12
54,124.49096352747856,204.79298693331157,204.79298693331157,152.06653213994042,65.6375875323547,5.078e-07,-1.2437,4.976999999999999e-07,4.060615109818325e-06,-2.41874714658758e-06,-9.233041732836714e-06,-2.41874714658758e-06,4.399937780914309e-05,2.9520772812038703e-05,-9.233041732836714e-06,2.9520772812038703e-05,3.2720324768737516e-05,0.005700323,0.003175779,0.001870809,0.08582502,1.290735e-08
55,124.49096352734287,314.406486538632,314.4064865372398,238.8609438082637,123.52190970333857,0.00035700000000000017,-2.7627,0.0008247,5.775855329876037e-09,-3.4404476219528653e-09,-1.3133161321945333e-08,-3.4404476219528653e-09,6.258510938790718e-08,4.1990611859813034e-08,-1.3133161321945333e-08,4.1990611859813034e-08,4.654168324247874e-08,0.005701446,0.06114922,0.02722519,2.355805,6.751288e-14
56,124.49096352747792,155.43343912700502,155.43343912700496,135.67984779932613,112.50994711068114,9.088000000000003e-06,-0.3801,5.1310000000000005e-06,2.2689044374623074e-07,-1.351496259944072e-07,-5.15904334499833e-07,-1.351496259944072e-07,2.4585039669325325e-06,1.6494991674684474e-06,-5.15904334499833e-07,1.6494991674684474e-06,1.8282769495559976e-06,0.005700664,3.655844e-05,1.694963e-05,4.300593e-05,6.91404e-11
57,124.49096352747856,226.7344011267044,226.7344011267044,168.57775729403122,73.67789257494611,1.887e-08,-1.5196,2.267e-08,0.00010927293867333045,-6.508954960451367e-05,-0.00024846521419896576,-6.508954960451367e-05,0.0011840426100414873,0.000794416981131598,-0.00024846521419896576,0.000794416981131598,0.0008805183316144627,0.005700337,0.005462211,0.003466728,0.3967286,1.049478e-05
58,124.490963515483,128.16684360186193,128.16684361277538,127.94236827104223,127.71749840473984,0.000335,-0.0038,0.00012859999999999998,6.1551652321365525e-09,-3.666387465782606e-09,-1.3995637587864128e-08,-3.666387465782606e-09,6.669517627308316e-08,4.474820428045747e-08,-1.3995637587864128e-08,4.474820428045747e-08,4.959815199273108e-08,0.005701844,4.935618e-06,3.037283e-06,1.489316e-05,3.562544e-13
59,124.49096352747848,211.05430842385638,211.054308423856,166.85320555587825,105.5275476085374,7.0560000000000016e-06,-1.1041,7.345000000000003e-06,2.9223077561872805e-07,-1.740702665869009e-07,-6.644754240269956e-07,-1.740702665869009e-07,3.1665085106976835e-06,2.124525004811969e-06,-6.644754240269956e-07,2.124525004811969e-06,2.354787545006365e-06,0.005701771,0.002230042,0.0007694168,0.003703229,1.075567e-10
60,124.49096352746271,135.11767805282798,135.1176780528397,131.8133764926284,128.42408466633992,2.0790000000000006e-05,-0.0583,8.870000000000001e-06,9.91813541493865e-08,-5.9078393508281527e-08,-2.255189317909804e-07,-5.9078393508281527e-08,1.074693797570123e-06,7.210509107240622e-07,-2.255189317909804e-07,7.210509107240622e-07,7.992006213354935e-07,0.005701493,6.166836e-06,3.202656e-06,1.504297e-05,1.538401e-11
61,124.49096352747858,261.8840864189691,261.88408641896905,195.70658731759147,89.54809835779903,2.774e-06,-2.0016,4.446e-06,7.433238474281705e-07,-4.4276849352457574e-07,-1.6901725277341327e-06,-4.4276849352457574e-07,8.054392231969309e-06,5.4039828529031196e-06,-1.6901725277341327e-06,5.4039828529031196e-06,5.989683099338469e-06,0.005700323,0.02129974,0.008614047,1.1615,5.904167e-10
62,124.49096352747858,142.71180546364383,142.71180546364383,128.4216590715636,112.32802686192306,4.824e-08,-0.2561,2.296e-08,4.274420300094829e-05,-2.546102406793476e-05,-9.71919276935009e-05,-2.546102406793476e-05,0.0004631609463408553,0.000310751418614288,-9.71919276935009e-05,0.000310751418614288,0.00034443161106063246,0.005700993,1.44708e-05,9.161296e-06,2.243832e-05,2.449557e-06
63,124.49096352703829,367.53154411409827,367.5315441060257,273.6193136728469,121.06040522547951,0.0007964000000000001,-3.9799,0.002514,2.589126510253321e-09,-1.5422398305338685e-09,-5.887165484598799e-09,-1.5422398305338685e-09,2.805485189789409e-08,1.8823014105918198e-08,-5.887165484598799e-09,1.8823014105918198e-08,2.0863110142597823e-08,0.005701446,0.8124167,0.7479074,7.989089,3.460237e-14
64,124.49096352747816,362.80804802671344,362.80804802669616,264.6498076948959,91.92040966478831,3.68e-05,-4.0710000000000015,0.0001132,5.603207480341699e-08,-3.337608154992317e-08,-1.2740593999821966e-07,-3.337608154992317e-08,6.071435883555124e-07,4.073545770095993e-07,-1.2740593999821966e-07,4.073545770095993e-07,4.515049162381769e-07,0.005701786,1.213356,1.14582,10.53688,3.443851e-12
65,124.49096352741371,232.71486713006686,232.71486712658924,167.39884940562413,43.45733749371704,0.0006253999999999999,-1.7274,0.0007915,3.2970584470190997e-09,-1.963926768527619e-09,-7.496863754292425e-09,-1.963926768527619e-09,3.5725750002371055e-08,2.396969688831669e-08,-7.496863754292425e-09,2.396969688831669e-08,2.6567606200135767e-08,0.07470926,0.009170163,0.007011582,1.707815,5.625344e-15
66,124.49096352747529,131.36562009082405,131.36562009082658,121.8601749623176,111.547650543822,9.569e-06,-0.1591,3.8590000000000015e-06,2.1548545853963264e-07,-1.2835612927549093e-07,-4.899716367368045e-07,-1.2835612927549093e-07,2.3349236128626658e-06,1.5665846414414518e-06,-4.899716367368045e-07,1.5665846414414518e-06,1.736375892733296e-06,0.005701245,5.773265e-06,3.462901e-06,1.509483e-05,6.184135e-11
