,HSMmass,Amass,Neuhiggs,Hpmass,Hppmass,VevTriplet,LHT2,Kappa,rYx11,rYx12,rYx13,rYx21,rYx22,rYx23,rYx31,rYx32,rYx33,TotalDecaySMh,TotalDecayNH,TotalDecayA,TotalDecayHp,TotalDecayHpp
244,124.4909635274774,170.27941543734912,170.2794154373341,124.97811977175172,47.3706820901034,4.637000000000001e-05,-0.8841,3.142e-05,4.44679825914545e-08,-2.64878111071204e-08,-1.0111146413488212e-07,-2.64878111071204e-08,4.818392074936996e-07,3.232833390975469e-07,-1.0111146413488212e-07,3.232833390975469e-07,3.583217795463642e-07,0.06820126,0.001129406,0.0007959895,0.01149076,1.115893e-12
245,124.49096352747856,191.73985250897599,191.73985250897599,157.7638074469676,114.08184272777092,3.6989999999999996e-08,-0.7849,3.1780000000000004e-08,5.574426474089608e-05,-3.32046445265524e-05,-0.00012675151640806928,-3.32046445265524e-05,0.0006040249811160548,0.00040526219069892566,-0.00012675151640806928,0.00040526219069892566,0.00044918575067761317,0.005701774,0.001064493,0.0002101788,0.0006501673,4.231263e-06
246,124.49096351575476,213.5061506657209,213.50615056477886,162.43822008634996,84.77897343245665,0.003569,-1.269,0.003802,5.777473669839578e-10,-3.4414116027939836e-10,-1.3136841109370925e-09,-3.4414116027939836e-10,6.260264514284915e-09,4.200237723158659e-09,-1.3136841109370925e-09,4.200237723158659e-09,4.655472378135307e-09,0.005701637,0.003194279,0.001619491,0.01686122,3.849734e-16
247,124.49096352747853,226.15384841288457,226.1538484128841,170.96693759893415,85.52090008856196,7.2170000000000005e-06,-1.4486,8.626000000000003e-06,2.857115633595324e-07,-1.7018703076585462e-07,-6.496520149555886e-07,-1.7018703076585462e-07,3.0958686506142237e-06,2.0771301695930802e-06,-6.496520149555886e-07,2.0771301695930802e-06,2.3022559120915767e-06,0.005700323,0.004565417,0.002593676,0.07776846,8.329968e-11
248,124.49096352747856,368.5493914212847,368.5493914212847,265.49294325273377,71.72413761767598,1.59e-08,-4.319,5.047e-08,0.00012968429891608462,-7.724778622875302e-05,-0.00029487664100216873,-7.724778622875302e-05,0.001405212833426595,0.0009428080776071226,-0.00029487664100216873,0.0009428080776071226,0.0010449925105386736,0.005701806,1.781076,1.705807,13.42824,1.438893e-05
249,124.49096352618065,129.5299135176058,129.52991351870892,123.82721427806273,117.848884151945,0.00014790000000000002,-0.0955,5.799e-05,1.3941719761769745e-08,-8.304528742644846e-09,-3.1700734225385285e-08,-8.304528742644846e-09,1.5106750541908627e-07,1.0135664931679008e-07,-3.1700734225385285e-08,1.0135664931679008e-07,1.1234199403356938e-07,0.005701926,5.128316e-06,3.069656e-06,1.469529e-05,3.496393e-13
250,124.49096352746716,182.90744690124671,182.9074469012301,151.7006866560853,112.12074978310663,5.633e-05,-0.6902,4.404000000000001e-05,3.66053675264645e-08,-2.1804363590221423e-08,-8.32334207692967e-08,-2.1804363590221423e-08,3.9664271350049454e-07,2.6612193207799127e-07,-8.32334207692967e-08,2.6612193207799127e-07,2.9496504380551946e-07,0.005701365,0.0006785766,0.0001330326,0.0003972784,1.803769e-12
251,124.4909635265587,181.12260987343868,181.12260987045138,143.2344689893463,90.70185448177784,0.0006882,-0.8123,0.0005275999999999999,2.9961934797526084e-09,-1.7847134568979555e-09,-6.812755873197447e-09,-1.7847134568979555e-09,3.246568446887949e-08,2.178240109554381e-08,-6.812755873197447e-09,2.178240109554381e-08,2.414324457652559e-08,0.005700618,0.0008401728,0.0003374893,0.001501982,9.877277e-15
252,124.49096352747856,206.52585753179685,206.52585753179685,160.11665600194144,92.85341797286759,8.97e-08,-1.1247,8.940999999999998e-08,2.298751786806851e-05,-1.3692751405096685e-05,-5.22691035890132e-05,-1.3692751405096685e-05,0.00024908454906892824,0.00016711982646547665,-5.22691035890132e-05,0.00016711982646547665,0.0001852327861489957,0.005701771,0.002308952,0.0009781652,0.006047917,5.855307e-07
253,124.49096352747856,209.45430107808394,209.45430107808394,153.2079421574111,55.44585503090954,7.133e-07,-1.3483,7.312999999999998e-07,2.8907617450802538e-06,-1.7219119599567822e-06,-6.5730248029363276e-06,-1.7219119599567822e-06,3.1323263776086997e-05,2.1015909763007504e-05,-6.5730248029363276e-06,2.1015909763007504e-05,2.329367856100506e-05,0.04939726,0.004130701,0.00267757,0.427915,5.523057e-09
254,124.49096352747549,353.0209881716797,353.0209881715856,259.26500051041114,99.0598954655623,8.718e-05,-3.7944,0.00025390000000000005,2.365198844649857e-08,-1.4088550138072642e-08,-5.3779979260546956e-08,-1.4088550138072642e-08,2.56284515387507e-07,1.719505440921456e-07,-5.3779979260546956e-08,1.719505440921456e-07,1.9058707177752823e-07,0.005701786,0.7762869,0.7165473,8.466548,6.613538e-13
255,124.49096352747853,214.21051916582084,214.21051916582059,164.76917193847402,91.71484896836719,5.738e-06,-1.2385,6.1529999999999985e-06,3.593552374983872e-07,-2.1405364256486106e-07,-8.171032749972956e-07,-2.1405364256486106e-07,3.8938452512169495e-06,2.612521511668396e-06,-8.171032749972956e-07,2.612521511668396e-06,2.895674610938465e-06,0.005701771,0.002968165,0.001371353,0.01052299,1.413329e-10
256,124.49096352704431,257.5144754836375,257.5144754815631,202.54772667916612,125.44902583370384,0.0004859,-1.6715,0.000753,4.243631102625531e-09,-2.527762504707085e-09,-9.64918417767953e-09,-2.527762504707085e-09,4.598247386598653e-08,3.0851303630280416e-08,-9.64918417767953e-09,3.0851303630280416e-08,3.4195062600462877e-08,0.005700278,0.01199219,0.003478531,0.01964089,7.349906e-14
257,124.49096352747856,360.44421030035966,360.44421030035966,269.6670271632219,124.5816292197605,1.107e-08,-3.7808,3.361e-08,0.0001862674212073844,-0.00011095210488140676,-0.0004235355548269632,-0.00011095210488140676,0.0020183273759243774,0.0013541687835549462,-0.0004235355548269632,0.0013541687835549462,0.0015009377522642196,0.005701827,0.5455618,0.4866723,6.714315,5.159472e-05
258,124.49096352747856,329.62112644879613,329.62112644879613,247.75502477522681,118.80663955088222,9.086e-08,-3.1243,2.307e-07,2.2694038661300306e-05,-1.3517937497657638e-05,-5.1601789477597224e-05,-1.3517937497657638e-05,0.0002459045130033333,0.0001649862253351668,-5.1601789477597224e-05,0.0001649862253351668,0.00018286793878015533,0.005701787,0.06113971,0.01775615,3.990306,7.303552e-07
259,124.49096352187756,239.4616289068629,239.46162886589013,184.24955632498632,102.7323040797812,0.002188,-1.5463,0.002932,9.424041831653315e-10,-5.613527427043752e-10,-2.14284213525342e-09,-5.613527427043752e-10,1.0211555782213372e-08,6.8513018436715065e-09,-2.14284213525342e-09,6.8513018436715065e-09,7.593866964152154e-09,0.005700212,0.005208633,0.002926602,0.00403015,9.71739e-15
260,124.49096352746098,327.56300583473814,327.56300583420506,240.59867350268289,92.07562430508871,0.0002144,-3.2659,0.0005376000000000001,9.617445675213363e-09,-5.728730415285321e-09,-2.18681837310377e-08,-5.728730415285321e-09,1.0421121292669243e-07,6.99190691882148e-08,-2.18681837310377e-08,6.99190691882148e-08,7.74971124886423e-08,0.005701786,0.2652845,0.2185553,6.11536,1.016297e-13
261,124.49096352747856,221.041399361363,221.041399361363,175.09311902993096,111.60600535647522,4.21e-08,-1.2031,4.8069999999999986e-08,4.897815564764241e-05,-2.9174342067391277e-05,-0.00011136671239749363,-2.9174342067391277e-05,0.0005307098349520869,0.00035607240935755944,-0.00011136671239749363,0.00035607240935755944,0.0003946646298709005,0.005701773,0.002779965,0.0009917465,0.004650321,3.195492e-06
262,124.49096352747854,292.60536225833283,292.60536225833266,215.3234650992086,84.32372870272084,4.842e-06,-2.5946,9.688e-06,4.2585302618045135e-07,-2.5366373420842066e-07,-9.683061941211244e-07,-2.5366373420842066e-07,4.614391584362424e-06,3.0959620887966237e-06,-9.683061941211244e-07,3.0959620887966237e-06,3.431511961496264e-06,0.005700414,0.05569279,0.02775705,3.450608,1.824643e-10
263,124.49096352747856,284.4995498713298,284.4995498713298,210.8289493333145,89.20592960666526,3.862e-08,-2.412,7.305e-08,5.339151612547244e-05,-3.180320561981287e-05,-0.00012140182785951535,-3.180320561981287e-05,0.0005785314358229637,0.00038815764976574975,-0.00012140182785951535,0.00038815764976574975,0.0004302273671042183,0.005700418,0.04202165,0.02035972,2.527039,3.034478e-06
264,124.49096352482799,389.9627952291156,389.9627951439199,286.14414761904027,108.10164106450462,0.00251,-4.6396,0.00892,8.215061166397391e-10,-4.893385661502682e-10,-1.867943662125292e-09,-4.893385661502682e-10,8.901547430869666e-09,5.972369894005279e-09,-1.867943662125292e-09,5.972369894005279e-09,6.619673672336618e-09,0.005701446,1.942204,1.856958,12.83593,3.080869e-14
265,124.49096352747856,136.61071819880038,136.61071819880038,111.9271139036116,79.95542087183362,9.66e-07,-0.4055,4.213000000000001e-07,2.134555230606362e-06,-1.271469773330407e-06,-4.853559618979796e-06,-1.271469773330407e-06,2.3129279556400478e-05,1.551826960036569e-05,-4.853559618979796e-06,1.551826960036569e-05,1.7200187285263884e-05,0.005700991,4.441324e-05,4.102185e-05,0.0001324191,4.346451e-09
266,124.49096352747856,217.90143651717202,217.90143651717202,174.5652148517772,116.03875402746763,9.535e-07,-1.1242,1.058e-06,2.1625383877983697e-06,-1.288138228670344e-06,-4.9171878258358524e-06,-1.288138228670344e-06,2.3432495072347e-05,1.5721707848928425e-05,-4.9171878258358524e-06,1.5721707848928425e-05,1.7425674795558373e-05,0.005701771,0.002407251,0.0007119842,0.002982644,6.477174e-09
267,124.4909635274026,150.3825119361359,150.3825119361597,138.9848117465259,126.5648288278177,7.493e-05,-0.218,3.9600000000000014e-05,2.751875554204918e-08,-1.6391829721569104e-08,-6.257224865787379e-08,-1.6391829721569104e-08,2.9818342521664035e-07,2.0006203702059593e-07,-6.257224865787379e-08,2.0006203702059593e-07,2.2174537458381032e-07,0.005700526,1.512588e-05,4.444261e-06,1.650416e-05,1.329984e-12
268,124.49096352747856,255.54679931141558,255.54679931141558,191.5639332920185,89.94061617705826,5.611e-07,-1.8909,8.563e-07,3.674889240359553e-06,-2.1889855659190394e-06,-8.355976816849908e-06,-2.1889855659190394e-06,3.981978979055937e-05,2.671653615033551e-05,-8.355976816849908e-06,2.671653615033551e-05,2.9612156331429176e-05,0.005700323,0.01617868,0.006898946,0.8492062,1.449407e-08
269,124.49096352058355,334.20217038591966,334.20217027096237,249.59856637863646,113.61249059842493,0.003137,-3.2647,0.008187999999999999,6.573096438526442e-10,-3.9153324865705216e-10,-1.4945931118694556e-09,-3.9153324865705216e-10,7.122372984215128e-09,4.7786574542407574e-09,-1.4945931118694556e-09,4.7786574542407574e-09,5.296583014843771e-09,0.005701446,0.1540691,0.1069541,4.890371,1.143128e-13
270,124.49096352747856,199.4584051135271,199.4584051135271,160.6423738321614,108.7579384248888,7.312999999999998e-07,-0.9239,6.798999999999999e-07,2.819609398011412e-06,-1.6795293327460315e-06,-6.411238331648412e-06,-1.6795293327460315e-06,3.0552282307511096e-05,2.049863043067586e-05,-6.411238331648412e-06,2.049863043067586e-05,2.272033490710367e-05,0.005701771,0.001481547,0.0003940629,0.0015133,1.031977e-08
271,124.49096352747742,262.02681251974167,262.02681251972075,194.8599160403408,85.33887320117574,4.680000000000001e-05,-2.0284,7.509e-05,4.405940924713129e-08,-2.624444019310198e-08,-1.001824485456086e-07,-2.624444019310198e-08,4.774120523821123e-07,3.203130007254968e-07,-1.001824485456086e-07,3.203130007254968e-07,3.550295067855749e-07,0.005700323,0.02235555,0.009335598,1.375395,1.976688e-12
272,124.49096352747836,149.67855985130342,149.67855985130294,116.11896003306316,67.55408558451589,9.806e-06,-0.5896,5.134e-06,2.1027741716966605e-07,-1.2525390587774556e-07,-4.781295729078608e-07,-1.2525390587774556e-07,2.278491133131028e-06,1.5287220511883796e-06,-4.781295729078608e-07,1.5287220511883796e-06,1.6944096387482063e-06,0.005700991,0.0002131263,0.0001752604,0.0008756551,3.562609e-11
273,124.49096352747776,252.36157035531474,252.3615703552844,183.7998389340711,62.27679657936425,5.685000000000001e-05,-1.9766,8.461e-05,3.627054270476246e-08,-2.1604921742078678e-08,-8.247209484493373e-08,-2.1604921742078678e-08,3.9301467109028784e-07,2.6368774729908964e-07,-8.247209484493373e-08,2.6368774729908964e-07,2.9226703460976096e-07,0.005700323,0.01794069,0.01044425,1.97574,9.76966e-13
274,124.49096352747844,185.19305028993358,185.19305028993332,152.8091436259291,111.37685071723746,6.07e-06,-0.7235,4.865e-06,3.397002228609136e-07,-2.0234593097811748e-07,-7.724116296432427e-07,-2.0234593097811748e-07,3.6808705191899286e-06,2.4696290665491355e-06,-7.724116296432427e-07,2.4696290665491355e-06,2.737295044079886e-06,0.005701771,0.0008039495,0.0001594676,0.0004926077,1.534015e-10
275,124.49096352747854,132.17642262999163,132.17642262999166,128.95516391080338,125.65135056680515,7.854999999999998e-07,-0.0556,3.2069999999999995e-07,2.625054554762248e-06,-1.563640739703594e-06,-5.968858805772736e-06,-1.563640739703594e-06,2.8444155380627446e-05,1.908421188281764e-05,-5.968858805772736e-06,1.908421188281764e-05,2.11526173361743e-05,0.005701713,5.572631e-06,3.14351e-06,1.494647e-05,1.03354e-08
276,124.49096352747804,324.22041541105,324.2204154110437,244.94828243796903,121.98542687268043,2.359e-05,-2.9823,5.795000000000001e-05,8.740908659456318e-08,-5.206612128177927e-08,-1.9875110605911328e-07,-5.206612128177927e-08,9.471337029030458e-07,6.354662328933129e-07,-1.9875110605911328e-07,6.354662328933129e-07,7.043400134618446e-07,0.005701481,0.09004667,0.05025658,3.248305,1.113312e-11
277,124.49096352747856,200.92860403924539,200.92860403924539,151.86577962516725,75.85595639868936,5.590000000000001e-07,-1.1441,5.273999999999999e-07,3.6886947276668076e-06,-2.197208946399236e-06,-8.387367785213744e-06,-2.197208946399236e-06,3.9969381129665225e-05,2.681690238632067e-05,-8.387367785213744e-06,2.681690238632067e-05,2.9723400568094648e-05,0.005700414,0.002451431,0.001280123,0.01295602,1.231309e-08
278,124.49096352747856,212.29085134421,212.29085134420933,153.12266868249543,42.72818466128904,8.930000000000001e-06,-1.4291,9.405e-06,2.309048547330061e-07,-1.3754085117997456e-07,-5.250323171259219e-07,-1.3754085117997456e-07,2.5020026933351467e-06,1.678684035157139e-06,-5.250323171259219e-07,1.678684035157139e-06,1.8606249627732258e-06,0.07579726,0.005112147,0.003548119,0.877385,2.712453e-11
279,124.49096352747856,403.1332625074816,403.1332625074816,295.7055810090943,111.20770629738766,9.371e-07,-4.9623,3.559e-06,2.2003845403540127e-06,-1.31068167862253e-06,-5.003242548217355e-06,-1.31068167862253e-06,2.384258249011083e-05,1.5996850319019587e-05,-5.003242548217355e-06,1.5996850319019587e-05,1.7730638050970987e-05,0.005701786,2.4774,2.381252,14.67347,6.426537e-09
280,124.49096348715632,201.6700389124411,201.6700387895209,161.5036308007806,107.21959219206067,0.0042580000000000005,-0.9642,0.004047,4.842602989116359e-10,-2.884546268288334e-10,-1.1011128679977648e-09,-2.884546268288334e-10,5.247271970756894e-09,3.520584413798321e-09,-1.1011128679977648e-09,3.520584413798321e-09,3.902156157248686e-09,0.005701638,0.001620889,0.0004675596,0.001921253,7.662531e-14
281,124.49096352739781,175.72153834746518,175.7215383474311,154.08345056878892,128.86178812657116,0.00011020000000000001,-0.4717,7.952000000000001e-05,1.8711255469743604e-08,-1.1145551733549664e-08,-4.25457222498592e-08,-1.1145551733549664e-08,2.027484941150895e-07,1.3603129250411302e-07,-4.25457222498592e-08,1.3603129250411302e-07,1.5077478146610627e-07,0.005701032,0.0004137016,2.549379e-05,5.869195e-05,7.080179e-13
282,124.49096352424795,129.95561385395962,129.95561385600942,110.00748143670091,85.52678160678363,0.0003978,-0.3164,0.000157,5.183459911427213e-09,-3.087581199188469e-09,-1.1786170417130426e-08,-3.087581199188469e-09,5.616612380966028e-08,3.768388243829375e-08,-1.1786170417130426e-08,3.768388243829375e-08,4.176817726889118e-08,0.005700991,1.856384e-05,1.640475e-05,4.695395e-05,2.768837e-14
283,124.49096345507392,223.1642304518108,223.1642302463404,180.2670535361734,123.24831628047107,0.0053100000000000005,-1.1439,0.00618,3.883202170933606e-10,-2.313069305154751e-10,-8.8296395328333e-10,-2.313069305154751e-10,4.2076994447237016e-09,2.8230976335128536e-09,-8.8296395328333e-10,2.8230976335128536e-09,3.129073619127101e-09,0.005700279,0.002570063,0.0007329013,0.002668258,1.154968e-12
284,124.49096352747854,361.92205601021857,361.9220560102185,270.34957300995273,123.24856440001149,2.9960000000000005e-08,-3.827,9.170999999999999e-08,6.882444435132664e-05,-4.099598801859723e-05,-0.00015649327743439532,-4.099598801859723e-05,0.0007457571445755295,0.0005003554216940339,-0.00015649327743439532,0.0005003554216940339,0.0005545854778893495,0.005701792,0.6084768,0.5482952,7.03705,6.968513e-06
285,124.49096352742693,143.14616177609588,143.1461617761071,125.49056590526676,104.90443570804104,7.023000000000001e-05,-0.3135,3.363e-05,2.9360392321881604e-08,-1.7488819607534852e-08,-6.67597692145021e-08,-1.7488819607534852e-08,3.1813874485950245e-07,2.1345078220067285e-07,-6.67597692145021e-08,2.1345078220067285e-07,2.3658523305659837e-07,0.005701245,1.642266e-05,1.092891e-05,3.016615e-05,1.083883e-12
286,124.49096352747856,133.72736169301578,133.72736169301578,101.00501950583772,50.20976663334189,7.358e-07,-0.5077,3.075e-07,2.8023652524677157e-06,-1.669257680126628e-06,-6.372028529402669e-06,-1.669257680126628e-06,3.036543089356192e-05,2.0373265063812526e-05,-6.372028529402669e-06,2.0373265063812526e-05,2.258138205703304e-05,0.06261826,0.0001983354,0.0001479363,0.0009270018,4.698552e-09
287,124.49096352747858,174.72708343136512,174.72708343136512,137.12427131777665,84.12239823276097,7.031999999999999e-07,-0.7751,5.017e-07,2.932281502795429e-06,-1.7466436305989376e-06,-6.667432582386921e-06,-1.7466436305989376e-06,3.1773157069799294e-05,2.131775943394945e-05,-6.667432582386921e-06,2.131775943394945e-05,2.362824362566113e-05,0.005700414,0.0007070967,0.0003205872,0.001515021,8.630332e-09
288,124.49096352728495,211.4821146695025,211.4821146684816,164.7200158596599,97.67641693219801,0.0003674,-1.1628,0.000384,5.612358064141931e-09,-3.343058794330901e-09,-1.276140063128602e-08,-3.343058794330901e-09,6.081351129962674e-08,4.080198267270891e-08,-1.276140063128602e-08,4.080198267270891e-08,4.522422677617015e-08,0.005701365,0.002517745,0.00102272,0.006092191,3.702873e-14
289,124.49096352746824,169.9909061233301,169.99090612318858,124.40246084624926,45.3325089157471,0.0001421,-0.8871,9.596e-05,1.4510769547964426e-08,-8.643489099487493e-09,-3.2994641744788765e-08,-8.643489099487493e-09,1.5723352604843672e-07,1.0549365541135293e-07,-3.2994641744788765e-08,1.0549365541135293e-07,1.1692738154514365e-07,0.07174026,0.001148974,0.0008191188,0.01354503,1.136875e-13
290,124.49096352747856,265.8066957529396,265.8066957529396,200.14072525874343,97.25955123840444,1.843e-07,-2.0224,3.043e-07,1.1188173373661128e-05,-6.664350521091553e-06,-2.5439710211256008e-05,-6.664350521091553e-06,0.00012123105833685765,8.133829861070676e-05,-2.5439710211256008e-05,8.133829861070676e-05,9.015399304158934e-05,0.005700323,0.02255781,0.008451265,0.9829783,1.452908e-07
291,124.49096346221953,128.50451780691512,128.5045178648758,124.8196771199434,121.02269413657606,0.0008939999999999998,-0.0617,0.00034500000000000004,2.306465718977344e-09,-1.3738700235315134e-09,-5.244450326548639e-09,-1.3738700235315134e-09,2.4992040326043468e-08,1.6768063125227355e-08,-5.244450326548639e-09,1.6768063125227355e-08,1.85854372679697e-08,0.005701844,4.98132e-06,3.045348e-06,1.473998e-05,1.601107e-13
292,124.49096347101921,175.245092796838,175.24509224285404,130.53262095444984,58.02316610189918,0.008898000000000001,-0.9037,0.006385999999999999,2.3173526104357672e-10,-1.380354912381628e-10,-5.269204980820951e-10,-1.380354912381628e-10,2.5110006800947244e-09,1.6847211096823163e-09,-5.269204980820951e-10,1.6847211096823163e-09,1.86731635396324e-09,0.04067735,0.001172853,0.0007531496,0.007574175,3.714846e-17
293,124.49096352747856,310.06625222430125,310.06625222430125,230.99303380929908,102.83230313682553,6.297999999999999e-08,-2.8279,1.4150000000000002e-07,3.274024059647103e-05,-1.9502060988205348e-05,-7.444488078651133e-05,-1.9502060988205348e-05,0.0003547615759206552,0.00023802236319392275,-7.444488078651133e-05,0.00023802236319392275,0.0002638199574081441,0.005701611,0.08374976,0.04891716,3.549875,1.315552e-06
294,124.49096352662391,319.4970103500594,319.4970103038003,231.67456507453102,72.58008401824577,0.002013,-3.1995,0.004802000000000001,1.0243320182641557e-09,-6.101539001674977e-10,-2.329129951283897e-09,-6.101539001674977e-10,1.1099296597855373e-08,7.44691924190425e-09,-2.329129951283897e-09,7.44691924190425e-09,8.254039203956737e-09,0.005701787,0.3068068,0.2624358,6.842991,9.084452e-16
295,124.490963527478,326.120614088688,326.12061408867385,240.90590431447856,98.57309234052968,3.5e-05,-3.1938,8.699e-05,5.891372436473559e-08,-3.509256574391924e-08,-1.339582454838424e-07,-3.509256574391924e-08,6.383681157566532e-07,4.28304240970093e-07,-1.339582454838424e-07,4.28304240970093e-07,4.747251690732832e-07,0.005701786,0.176239,0.1314132,5.39977,4.082993e-12
296,124.49096352747715,146.82072191027305,146.82072191027166,117.85137751529837,78.87692934092495,1.944e-05,-0.5068,9.793e-06,1.0606894818753834e-07,-6.318105972413441e-08,-2.411799687209096e-07,-6.318105972413441e-08,1.1493253112902703e-06,7.711238906354555e-07,-2.411799687209096e-07,7.711238906354555e-07,8.547006644837918e-07,0.005700991,9.498615e-05,8.723341e-05,0.0003244441,1.058741e-11
297,124.4909635274786,345.50155112499647,345.50155112499647,253.6882715652786,96.6651769241568,3.275e-07,-3.6363,9.136e-07,6.296123214551895e-06,-3.750350537518085e-06,-1.4316148372319034e-05,-3.750350537518085e-06,6.822254672208507e-05,4.577297231741452e-05,-1.4316148372319034e-05,4.577297231741452e-05,5.073398753454935e-05,0.005701786,0.606225,0.5501345,7.758225,4.572966e-08
298,124.49096352747856,127.38992565172329,127.38992565172329,111.21504060850576,92.24628641604812,9.904e-08,-0.2551,3.756e-08,2.0819672382529745e-05,-1.2401451949082927e-05,-4.733984846460505e-05,-1.2401451949082927e-05,0.000225594548177331,0.00015135953588401912,-4.733984846460505e-05,0.00015135953588401912,0.0001677643469059462,0.005700992,1.028915e-05,8.481268e-06,2.402811e-05,4.77149e-07
299,124.4909635274578,168.60360521443332,168.6036052144261,147.54288458377425,122.92530207934948,5.544000000000001e-05,-0.4401,3.683000000000001e-05,3.7193007806019936e-08,-2.2154397565605567e-08,-8.456959942161766e-08,-2.2154397565605567e-08,4.0301017408879616e-07,2.7039409152152326e-07,-8.456959942161766e-08,2.7039409152152326e-07,2.997002330008101e-07,0.005701365,0.0002757376,2.234092e-05,5.337327e-05,2.11245e-12
300,124.49096352747856,160.87233249201773,160.87233249201773,123.70008311000565,68.72782377918206,9.929e-08,-0.6992,6.005e-08,2.0767251009827228e-05,-1.2370226619369253e-05,-4.7220652552467355e-05,-1.2370226619369253e-05,0.00022502652886980426,0.00015097843120106006,-4.7220652552467355e-05,0.00015097843120106006,0.00016734193692783677,0.005700992,0.0003935902,0.0002947259,0.001659777,3.535383e-07
301,124.49096352747856,214.12478530838388,214.12478530838388,176.45529514118155,128.15427688283165,7.5e-08,-0.9725,8.036e-08,2.7493071370209943e-05,-1.6376530680495635e-05,-6.251384789245978e-05,-1.6376530680495635e-05,0.0002979051206864381,0.00019987531245271005,-6.251384789245978e-05,0.00019987531245271005,0.00022153841223419884,0.005701781,0.001916825,0.0003533777,0.001125491,1.156288e-06
302,124.49096352736818,246.62568633359945,246.62568633200826,184.59728372598045,85.60423563613715,0.0004193000000000001,-1.768,0.0005960000000000001,4.9176731523151576e-09,-2.929262582964877e-09,-1.1181823496147107e-08,-2.929262582964877e-09,5.3286153235112944e-08,3.575160609099273e-08,-1.1181823496147107e-08,3.575160609099273e-08,3.962647488090845e-08,0.005700323,0.008020172,0.005522113,0.6618935,2.472472e-14
303,124.4909635270891,265.90496660432046,265.90496660211517,207.38925686751892,123.75441997669277,0.0004907000000000001,-1.8306,0.0008107999999999999,4.2021201401380595e-09,-2.503036073032755e-09,-9.554796396850384e-09,-2.503036073032755e-09,4.5532675874226325e-08,3.054951790086255e-08,-9.554796396850384e-09,3.054951790086255e-08,3.38605684075095e-08,0.005700278,0.0170277,0.004902101,0.0457102,6.038607e-14
304,124.49096352747827,259.174928318023,259.17492831799944,185.6577417417445,42.02321582937231,4.939e-05,-2.1616,7.753e-05,4.174894417424065e-08,-2.4868187913285543e-08,-9.492890447326348e-08,-2.4868187913285543e-08,4.523766764827466e-07,3.035158621978792e-07,-9.492890447326348e-08,3.035158621978792e-07,3.364118428338716e-07,0.07681626,0.03360601,0.02062357,3.302348,8.720204e-13
305,124.49096352747858,242.7693008725081,242.7693008725081,190.90085449291826,118.10732003617028,5.677e-07,-1.4868,7.819e-07,3.6321654972093453e-06,-2.1635367289715925e-06,-8.258831410841084e-06,-2.1635367289715925e-06,3.935685053986764e-05,2.6405933475344808e-05,-8.258831410841084e-06,2.6405933475344808e-05,2.9267889585282563e-05,0.005700414,0.004631424,0.002290859,0.01174905,1.859827e-08
306,124.49096352747848,351.58251520401626,351.5825152040158,264.17006207589486,126.33834887785295,5.3e-06,-3.5577,1.531e-05,3.8905289674825385e-07,-2.3174335868625907e-07,-8.846299230065062e-07,-2.3174335868625907e-07,4.215638500279785e-06,2.828424232821369e-06,-8.846299230065062e-07,2.828424232821369e-06,3.134977531616021e-06,0.005701786,0.3099469,0.2567985,5.513656,2.282624e-10
307,124.49096352747827,193.75692591867303,193.75692591867272,164.56474635065084,128.9238734348841,7.858000000000003e-06,-0.6914,6.894e-06,2.6240523705341624e-07,-1.5630437783623983e-07,-5.9665800355491e-07,-1.5630437783623983e-07,2.843329606958877e-06,1.9076925978561022e-06,-5.9665800355491e-07,1.9076925978561022e-06,2.114454176325389e-06,0.005701032,0.001013637,0.0001000876,0.0002542679,1.060853e-10
308,124.49096352747856,240.00402606165486,240.00402606165486,185.9532745767159,107.4956191005172,9.65e-07,-1.5218,1.299e-06,2.1367672049385964e-06,-1.272787358587744e-06,-4.858589214439881e-06,-1.272787358587744e-06,2.31532477217439e-05,1.5534350708759848e-05,-4.858589214439881e-06,1.5534350708759848e-05,1.721801131353877e-05,0.005700414,0.004954408,0.002664568,0.02152518,5.857706e-09
309,124.49096352715004,240.65868203464385,240.65868202591648,176.43467299809456,65.89223349639207,0.0009834000000000002,-1.7706,0.0013310000000000002,2.0967870172521305e-09,-1.248972748665012e-09,-4.767682115044217e-09,-1.248972748665012e-09,2.272003666003952e-08,1.5243693750206684e-08,-4.767682115044217e-09,1.5243693750206684e-08,1.6895852061790634e-08,0.005700324,0.008781606,0.006441922,1.215319,3.454987e-15
310,124.49096335293012,135.33134761038067,135.33134767757926,115.77435050704466,92.15653439630087,0.0037359999999999997,-0.3246,0.001599,5.519219359651353e-10,-3.2875797672301213e-10,-1.2549621498753973e-09,-3.2875797672301213e-10,5.980429349968647e-09,4.0124861975249616e-09,-1.2549621498753973e-09,4.0124861975249616e-09,4.4473717659435e-09,0.005700935,1.849991e-05,1.546786e-05,4.310917e-05,1.809659e-15
311,124.49096352747507,237.1052702414959,237.10527024147342,183.52861023907369,105.57742361074837,5.1690000000000015e-05,-1.4896,6.791e-05,3.989128173274802e-08,-2.37616521771556e-08,-9.070494470757367e-08,-2.37616521771556e-08,4.32247708482934e-07,2.9001061005906856e-07,-9.070494470757367e-08,2.9001061005906856e-07,3.2144285002060187e-07,0.005700617,0.004702013,0.002485516,0.01985587,2.006039e-12
